"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"1","ENSMUSG00000082829","100416845","3783222","Gm15780","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082835","100417902","3651681","Gm13118","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082840","100039544","3645976","Gm16421","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082843","74662","1921912","4930448K20Rik","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082846","115489560","3651422","Gm13484","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082851","100039142","3652123","Btf3-ps8","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082853","634340","3647708","Gm7134","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082857","100041790","3650726","Gm12293","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082865","100417821","3705488","Gm14745","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082867","108169022","3783173","Gm15730","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082868","115066721","3650601","Mup-ps5","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082870","667037","3650634","Gm12165","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082873","100417917","3705658","Gm15367","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082874","382494","3652079","Rpl15-ps1","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082875","100417899","3650482","Gm12598","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082882","258523","3031020","Olfr1186","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082887","100422782","3710229","Gm14607","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082892","258082","3030861","Olfr1027-ps1","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082893","628301","3649586","Gm11383","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082895","665412","3650393","Rpsa-ps9","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082898","100417243","3651844","Gm12041","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082900","665922","3651826","Gm11557","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082901","433515","3650742","Rps8-ps5","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082903","100416179","3650895","Gm14083","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082905","665854","3645997","Gm7823","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082912","667700","3646216","Gm8770","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082915","100417872","3705404","Gm15240","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082918","100040668","3705774","Defa-ps16","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082920","100384877","3651491","Gm13864","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082924","546780","3650020","Gm11462","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082925","545716","3650404","Gm13135","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082927","545741","3648580","Gm5863","","none found","","","","","","","","","","","",""
"1","ENSMUSG00000082930","100418156","3649843","Gm13462","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","32858","FBgn0010383","Cyp18a1","","8","7.72","moderate","Yes","No","eggNOG, OMA, OrthoFinder, OrthoInspector, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Cyp18a1)    DRscDB Data: (Cyp18a1)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","49165","FBgn0001992","Cyp303a1","","7","6.82","moderate","No","No","Hieranoid, OMA, OrthoFinder, orthoMCL, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Cyp303a1)    DRscDB Data: (Cyp303a1)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","40161","FBgn0036910","Cyp305a1","","6","5.92","moderate","No","No","Hieranoid, OMA, OrthoFinder, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Cyp305a1)    DRscDB Data: (Cyp305a1)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","32857","FBgn0004959","phm","","5","4.91","moderate","No","Yes","Hieranoid, OrthoFinder, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (phm)    DRscDB Data: (phm)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","5740359","FBgn0086917","spok","","4","3.92","moderate","No","Yes","OMA, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (spok)    DRscDB Data: (spok)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","38631","FBgn0003486","spo","","4","3.92","moderate","No","Yes","OMA, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (spo)    DRscDB Data: (spo)"
"2","ENSMUSG00000082932","665095","2449817","Cyp2j8","Fly","41586","FBgn0038095","Cyp304a1","","3","2.91","low","No","No","Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (Cyp304a1)    DRscDB Data: (Cyp304a1)"
"2","ENSMUSG00000082935","665489","3648029","Gm7658","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082936","100384883","3801807","Gm16166","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082938","100040502","3780980","Gm2810","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082940","100416758","3650658","Gm14103","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082949","619906","3650119","Gm11920","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082950","665866","3643838","Btf3-ps10","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082957","665969","3705378","Gm15303","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082960","628480","3646729","Gm6884","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082961","100039716","3642416","Gm15131","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082964","631319","3648527","Rpl13-ps5","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082966","101055968","3705705","Gm14614","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082969","100384871","3650968","Gm12630","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082976","100504014","3705859","Gm15056","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082978","433712","3649246","Rpsa-ps11","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082980","258330","3031108","Olfr1274","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082982","258099","3030983","Olfr1149-ps1","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082987","115489478","3650996","Rps13-ps6","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082988","546005","3644470","Gm5903","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082990","626513","3650009","Gm14052","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082991","100503867","3649547","Rps10-ps3","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082996","115489154","3648913","Gm6238","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082997","100043219","3649230","Gm13975","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000082998","622491","3651633","Gm11221","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083004","100504342","3650613","Gm13413","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083011","433745","3649628","Gm12816","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083012","67238","1914488","Fam220a","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083013","100418326","3705382","Gm12978","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083019","621381","3648722","Gm6222","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083026","622956","3647018","Gm6373","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083029","102631691","3651372","Gm13720","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083031","100418293","3705414","Gm14910","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083032","118567730","-","LOC118567730","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083033","108168485","3644452","Gm9083","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083034","257991","3030168","Olfr334-ps1","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083036","118568411","-","LOC118568411","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083039","100418466","3649658","Gm11606","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083044","668010","3650588","Gm12416","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083047","668915","3651108","Gm14082","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083050","100422786","3652117","Gm11242","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083052","433423","3649229","Gm12285","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083054","433770","3651584","Gm12986","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083055","279056","3649719","Gm14140","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083059","668825","3030102","Olfr268-ps1","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083062","100417818","3646514","Gm14980","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083063","102637288","3705343","Gm14882","","none found","","","","","","","","","","","",""
"2","ENSMUSG00000083072","667729","3650878","Gm13668","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083079","545562","104547","Amy2b","Fly","47764","FBgn0000079","Amy-p","","1","1.01","low","Yes","No","OrthoDB","","Add","G2F details (Amy-p)    DRscDB Data: (Amy-p)"
"3","ENSMUSG00000083079","545562","104547","Amy2b","Fly","36932","FBgn0000078","Amy-d","","1","1.01","low","Yes","No","OrthoDB","","Add","G2F details (Amy-d)    DRscDB Data: (Amy-d)"
"3","ENSMUSG00000083079","545562","104547","Amy2b","Fly","36863","FBgn0020506","Amyrel","","1","1.01","low","Yes","No","OrthoDB","","Add","G2F details (Amyrel)    DRscDB Data: (Amyrel)"
"3","ENSMUSG00000083081","100418367","3652163","Gm13223","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083083","100416730","3705661","Gm15382","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083087","433715","3650834","Gm11249","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083088","100417862","3651343","Gm14153","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083089","209541","3647548","Gm4760","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083090","100416400","3650061","Gm11736","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083094","236775","3645476","Gm4908","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083105","100417903","3651009","Gm12393","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083106","100040678","3705458","Gm15309","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083107","384360","3647388","Gm5303","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083112","100041788","3705421","Gm14620","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083120","667764","3783238","Gm15854","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083124","100312555","4439077","Vmn1r-ps126","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083129","118567943","-","LOC118567943","","none found","","","","","","","","","","","",""
"3","ENSMUSG00000083136","671033","3705718","Gm15170","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","35822","FBgn0014469","Cyp4e2","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4e2)    DRscDB Data: (Cyp4e2)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","34291","FBgn0015035","Cyp4e3","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4e3)    DRscDB Data: (Cyp4e3)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","31192","FBgn0011576","Cyp4d2","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4d2)    DRscDB Data: (Cyp4d2)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","43663","FBgn0015032","Cyp4c3","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4c3)    DRscDB Data: (Cyp4c3)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","44632","FBgn0015034","Cyp4e1","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4e1)    DRscDB Data: (Cyp4e1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","32444","FBgn0030615","Cyp4s3","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4s3)    DRscDB Data: (Cyp4s3)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","35821","FBgn0033292","Cyp4ad1","","7","6.65","moderate","Yes","No","Compara, eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4ad1)    DRscDB Data: (Cyp4ad1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","38311","FBgn0035344","Cyp4d20","","6","5.75","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4d20)    DRscDB Data: (Cyp4d20)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","38841","FBgn0015033","Cyp4d8","","6","5.75","moderate","No","No","Compara, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4d8)    DRscDB Data: (Cyp4d8)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","34036","FBgn0031925","Cyp4d21","","6","5.75","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4d21)    DRscDB Data: (Cyp4d21)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","45706","FBgn0023541","Cyp4d14","","6","5.75","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4d14)    DRscDB Data: (Cyp4d14)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","40005","FBgn0036778","Cyp312a1","","6","5.75","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp312a1)    DRscDB Data: (Cyp312a1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","36752","FBgn0034053","Cyp4aa1","","6","5.75","moderate","No","No","Compara, OrthoDB, OrthoFinder, orthoMCL, Phylome, SonicParanoid","","Add","G2F details (Cyp4aa1)    DRscDB Data: (Cyp4aa1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","31188","FBgn0005670","Cyp4d1","","6","5.75","moderate","No","No","Compara, eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4d1)    DRscDB Data: (Cyp4d1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","33756","FBgn0031695","Cyp4ac3","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4ac3)    DRscDB Data: (Cyp4ac3)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","45524","FBgn0015037","Cyp4p1","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4p1)    DRscDB Data: (Cyp4p1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","35948","FBgn0033397","Cyp4p3","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4p3)    DRscDB Data: (Cyp4p3)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","35946","FBgn0033395","Cyp4p2","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4p2)    DRscDB Data: (Cyp4p2)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","33754","FBgn0031693","Cyp4ac1","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4ac1)    DRscDB Data: (Cyp4ac1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","33755","FBgn0031694","Cyp4ac2","","5","4.85","moderate","No","No","Compara, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4ac2)    DRscDB Data: (Cyp4ac2)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","32093","FBgn0030304","Cyp4g15","","5","4.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4g15)    DRscDB Data: (Cyp4g15)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","31193","FBgn0015036","Cyp4ae1","","5","4.74","moderate","No","No","Compara, eggNOG, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4ae1)    DRscDB Data: (Cyp4ae1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","30986","FBgn0010019","Cyp4g1","","4","3.92","moderate","No","No","OrthoDB, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp4g1)    DRscDB Data: (Cyp4g1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","38840","FBgn0035790","Cyp316a1","","4","3.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Phylome","","Add","G2F details (Cyp316a1)    DRscDB Data: (Cyp316a1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","32170","FBgn0030367","Cyp311a1","","4","3.81","moderate","No","No","eggNOG, OrthoFinder, Phylome, SonicParanoid","","Add","G2F details (Cyp311a1)    DRscDB Data: (Cyp311a1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","41019","FBgn0037601","Cyp313b1","","3","2.92","low","No","No","OrthoDB, Phylome, SonicParanoid","","Add","G2F details (Cyp313b1)    DRscDB Data: (Cyp313b1)"
"4","ENSMUSG00000083138","230639","3717143","Cyp4a29","Fly","41759","FBgn0038236","Cyp313a1","","3","2.81","low","No","No","eggNOG, Phylome, SonicParanoid","","Add","G2F details (Cyp313a1)    DRscDB Data: (Cyp313a1)"
"4","ENSMUSG00000083142","100041690","3649362","Gm12288","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083144","668957","3649938","Gm14334","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083145","675306","3651711","Gm12579","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083147","258084","3030937","Olfr1103-ps1","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083151","236983","3646629","Gm4913","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083154","664973","3651298","Gm11892","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083158","100417187","3705748","Gm14655","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083159","192895","3651495","Gm12180","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083160","100418172","3801808","Gm15967","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083162","237048","3647066","Gm4917","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083167","100312527","4439044","Vmn1r-ps97","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083174","636766","3646744","Gm7190","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083176","51966","106813","D11Bhm181e","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083177","665846","3643607","Gm7820","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083178","100502678","3651944","Gm12187","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083185","258102","3030980","Olfr1146-ps1","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083188","257920","3030238","Olfr404-ps1","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083190","546842","3649426","Cyp4a30-ps","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083191","665973","3783019","Gm15571","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083193","78062","1925312","4930595D18Rik","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083199","101055899","3648371","Gm9432","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083202","100417558","3651412","Gm12388","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083205","665850","3646509","Gm7821","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083207","100302595","3705499","Gm14780","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083216","15134","96026","Hbb-bh3","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083229","100416555","3650456","Gm11862","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083231","100416305","3705752","Gm15096","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083232","669309","3651076","Gm11796","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083235","115489952","3649657","Gm13246","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083236","637800","3642944","Gm7222","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083244","102638885","3705360","Gm15180","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083245","667985","3650877","Gm11185","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083246","230010","3651162","Gm11839","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083254","100417214","3705687","Gm15116","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083255","665728","3651217","Gm12738","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083256","85307","1934756","Kars-ps1","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083257","665110","3783017","Gm15568","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083258","546337","3648845","Gm5939","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083261","665839","3646286","Gm7816","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083262","633354","3650278","Gm14470","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083267","258108","3030961","Olfr1127-ps1","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083269","101055923","3652190","Gm13254","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083270","227885","3650381","Gm13498","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083271","329824","3651222","Gm12384","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083276","100504666","3650818","Gm13551","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083277","100418109","3707460","Gm15376","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083278","100418345","3705493","Gm14589","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083279","100417399","3652047","Pex13-ps","","none found","","","","","","","","","","","",""
"4","ENSMUSG00000083281","667521","3649261","Gm13332","","none found","","","","","","","","","","","",""
"5","ENSMUSG00000083282","56464","1861434","Ctsf","Fly","40628","FBgn0260462","CG12163","","14","13.78","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (CG12163)    DRscDB Data: (CG12163)"
"5","ENSMUSG00000083282","56464","1861434","Ctsf","Fly","34401","FBgn0032228","CG5367","","6","5.85","moderate","No","Yes","Compara, eggNOG, OMA, Panther, Phylome, SwiftOrtho","","Add","G2F details (CG5367)    DRscDB Data: (CG5367)"
"5","ENSMUSG00000083282","56464","1861434","Ctsf","Fly","36531","FBgn0033874","CG6347","","5","4.75","moderate","No","Yes","Compara, eggNOG, OMA, Phylome, SwiftOrtho","","Add","G2F details (CG6347)    DRscDB Data: (CG6347)"
