"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"11","ENSMUSG00000113005","102637649","5593567","Gm34408","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113018","668719","3646781","Gm9318","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113022","671971","3779954","Gm9544","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113028","100416354","5010250","Gm18065","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113035","76062","1923312","5830428M24Rik","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113043","665707","3646264","Gm7753","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113050","666272","3645625","Gm8016","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113053","100416801","5010447","Gm18262","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113056","77878","1925128","6030440G07Rik","","none found","","","","","","","","","","","",""
"11","ENSMUSG00000113059","108167994","5825981","Gm46344","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113061","100042388","3649931","Rps18-ps5","Fly","37292","FBgn0010411","RpS18","","11","10.9","moderate","Yes","No","Compara, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid","","Add","G2F details (RpS18)    DRscDB Data: (RpS18)"
"12","ENSMUSG00000113071","622746","3647819","Gm6353","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113074","100042291","3781946","Gm3772","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113075","217647","3642946","Rpl7a-ps1","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113082","78446","1925696","D730050B12Rik","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113087","74926","1922176","4930473H19Rik","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113092","102637984","5593821","Gm34662","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113095","666185","3779771","Gm7969","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113107","102640921","3781516","Gm3338","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113111","665713","3643337","Gm7754","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113112","667611","3644571","Gm8725","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113113","100040123","3780782","Gm2614","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113115","74930","1922180","4930480M12Rik","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113117","100039999","3780712","Gm2544","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113118","100042404","3782001","Gm3829","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113120","320390","2443932","E330035G20Rik","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113136","105245440","5012136","Gm19951","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113142","100416443","5010299","Gm18114","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113144","100040403","3780923","Gm2754","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113150","100416802","5010448","Gm18263","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113158","102633682","5590606","Gm31447","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113163","666118","3030169","Olfr335-ps","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113164","75295","1922545","4930559C10Rik","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113166","100418165","5011232","Gm19047","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113168","665386","3647732","Gm7614","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113169","620665","3646093","Gm6171","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113177","102635720","3779697","Gm7214","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113180","111043200","5908123","Gm46998","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000113186","100503592","2443693","A330076C08Rik","","none found","","","","","","","","","","","",""
