"Input Order","Search Term","Mouse GeneID","MGIID","Mouse Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","Ensmbl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"4","ENSMUSG00000051220","236930","2654144","Ercc6l","Fly","36390","FBgn0011604","Iswi","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (Iswi)    DRscDB Data: (Iswi)"
"5","ENSMUSG00000051223","66882","1914132","Bzw1","Fly","40680","FBgn0250753","kra","","16","15.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (kra)    DRscDB Data: (kra)"
"6","ENSMUSG00000051224","245695","2685236","Tceanc","Fly","34883","FBgn0010422","TfIIS","","4","3.92","moderate","Yes","No","eggNOG, OrthoDB, Panther, Phylome","","Add","G2F details (TfIIS)    DRscDB Data: (TfIIS)"
"6","ENSMUSG00000051224","245695","2685236","Tceanc","Fly","32499","FBgn0030663","CG8117","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (CG8117)    DRscDB Data: (CG8117)"
"6","ENSMUSG00000051225","239463","2447773","Fam83a","","none found","","","","","","","","","","","",""
"7","ENSMUSG00000051228","236690","2448607","Nyx","Fly","39491","FBgn0010452","trn","","2","2.01","moderate","Yes","No","Panther, Phylome","","Add","G2F details (trn)    DRscDB Data: (trn)"
"8","ENSMUSG00000051232","195040","2144113","Tmem199","Fly","42617","FBgn0260467","CG7071","","12","11.78","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","G2F details (CG7071)    DRscDB Data: (CG7071)"
"9","ENSMUSG00000051234","19823","1337096","Rnf7","Fly","36246","FBgn0044020","Roc2","","17","16.74","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Roc2)    DRscDB Data: (Roc2)"
"9","ENSMUSG00000051234","19823","1337096","Rnf7","Fly","31014","FBgn0025638","Roc1a","","6","5.8","moderate","No","No","eggNOG, Isobase, OMA, Phylome, RoundUp, SwiftOrtho","","Add","G2F details (Roc1a)    DRscDB Data: (Roc1a)"
"9","ENSMUSG00000051234","19823","1337096","Rnf7","Fly","53445","FBgn0040291","Roc1b","","5","4.77","moderate","No","No","eggNOG, Isobase, OMA, Phylome, SwiftOrtho","","Add","G2F details (Roc1b)    DRscDB Data: (Roc1b)"
"10","ENSMUSG00000051235","209334","2443149","Gen1","Fly","38594","FBgn0263831","Gen","","16","15.74","high","Yes","Yes","Compara, eggNOG, Isobase, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (Gen)    DRscDB Data: (Gen)"
"10","ENSMUSG00000051235","209334","2443149","Gen1","Fly","36887","FBgn0025832","Fen1","","4","3.82","moderate","No","No","eggNOG, OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (Fen1)    DRscDB Data: (Fen1)"
"10","ENSMUSG00000051235","209334","2443149","Gen1","Fly","3772069","FBgn0002887","mus201","","3","2.92","low","No","No","OrthoDB, Phylome, SwiftOrtho","","Add","G2F details (mus201)    DRscDB Data: (mus201)"
"11","ENSMUSG00000051236","320183","2443538","Msrb3","Fly","41309","FBgn0267376","SelR","","17","16.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid, SwiftOrtho","","Add","G2F details (SelR)    DRscDB Data: (SelR)"
"11","ENSMUSG00000051238","66962","1914212","Swsap1","","none found","","","","","","","","","","","",""
"12","ENSMUSG00000051242","93880","2136744","Pcdhb9","Fly","43033","FBgn0039294","Cad96Cb","","1","1.05","low","Yes","No","Inparanoid","","Add","G2F details (Cad96Cb)    DRscDB Data: (Cad96Cb)"
"12","ENSMUSG00000051242","93880","2136744","Pcdhb9","Fly","41302","FBgn0261053","Cad86C","","1","1","low","Yes","No","SonicParanoid","","Add","G2F details (Cad86C)    DRscDB Data: (Cad86C)"
"12","ENSMUSG00000051242","93880","2136744","Pcdhb9","Fly","43528","FBgn0039709","Cad99C","","1","1","low","Yes","No","Domainoid","","Add","G2F details (Cad99C)    DRscDB Data: (Cad99C)"
"12","ENSMUSG00000051242","93880","2136744","Pcdhb9","Fly","33627","FBgn0001075","ft","","1","1","low","Yes","No","Domainoid","","Add","G2F details (ft)    DRscDB Data: (ft)"
"12","ENSMUSG00000051242","93880","2136744","Pcdhb9","Fly","33245","FBgn0284247","ds","","1","1","low","Yes","No","Domainoid","","Add","G2F details (ds)    DRscDB Data: (ds)"
"13","ENSMUSG00000051243","320563","2444277","Islr2","Fly","33028","FBgn0031100","CG1504","","2","1.92","high","Yes","Yes","OrthoDB, Phylome","","Add","G2F details (CG1504)    DRscDB Data: (CG1504)"
"13","ENSMUSG00000051243","320563","2444277","Islr2","Fly","37342","FBgn0034540","Lrt","","2","2.01","moderate","Yes","No","Panther, Phylome","","Add","G2F details (Lrt)    DRscDB Data: (Lrt)"
"14","ENSMUSG00000051246","403174","2684990","Msantd1","Fly","59150","FBgn0042111","CG18766","","8","7.87","high","Yes","Yes","Compara, eggNOG, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp","","Add","G2F details (CG18766)    DRscDB Data: (CG18766)"
"14","ENSMUSG00000051246","403174","2684990","Msantd1","Fly","39375","FBgn0036248","ssp","","3","2.94","moderate","No","Yes","Compara, Panther, Phylome","","Add","G2F details (ssp)    DRscDB Data: (ssp)"
"15","ENSMUSG00000051251","18071","98481","Nhlh1","Fly","31397","FBgn0011277","HLH4C","","8","7.74","high","Yes","Yes","eggNOG, Domainoid, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, SonicParanoid","","Add","G2F details (HLH4C)    DRscDB Data: (HLH4C)"
"15","ENSMUSG00000051251","18071","98481","Nhlh1","Fly","3346145","FBgn0053557","CG33557","","3","2.86","low","No","No","eggNOG, Inparanoid, Phylome","","Add","G2F details (CG33557)    DRscDB Data: (CG33557)"
"15","ENSMUSG00000051251","18071","98481","Nhlh1","Fly","41411","FBgn0037937","Fer3","","3","2.81","low","No","No","eggNOG, Hieranoid, Phylome","","Add","G2F details (Fer3)    DRscDB Data: (Fer3)"
"16","ENSMUSG00000051256","67767","1915017","Jagn1","Fly","40714","FBgn0037374","jagn","","14","13.79","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (jagn)    DRscDB Data: (jagn)"
"16","ENSMUSG00000051257","22037","98818","Trap1a","","none found","","","","","","","","","","","",""
"16","ENSMUSG00000051258","258739","3031196","Olfr1362","","none found","","","","","","","","","","","",""
"17","ENSMUSG00000051262","93674","2136449","Nat8f3","Fly","41176","FBgn0037731","CG18542","","2","2.01","high","Yes","Yes","OrthoDB, Hieranoid","","Add","G2F details (CG18542)    DRscDB Data: (CG18542)"
"17","ENSMUSG00000051262","93674","2136449","Nat8f3","Fly","44724","FBgn0024188","san","","2","1.81","moderate","Yes","No","eggNOG, Phylome","","Add","G2F details (san)    DRscDB Data: (san)"
"17","ENSMUSG00000051262","93674","2136449","Nat8f3","Fly","317976","FBgn0052319","Naa30B","","2","1.81","moderate","Yes","No","eggNOG, Phylome","","Add","G2F details (Naa30B)    DRscDB Data: (Naa30B)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","41885","FBgn0000047","Act88F","","4","3.91","moderate","Yes","No","eggNOG, OrthoFinder, Panther, Phylome","","Add","G2F details (Act88F)    DRscDB Data: (Act88F)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","37368","FBgn0000044","Act57B","","4","3.91","moderate","Yes","No","eggNOG, OrthoFinder, Panther, Phylome","","Add","G2F details (Act57B)    DRscDB Data: (Act57B)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","31521","FBgn0000042","Act5C","","4","3.91","moderate","Yes","No","eggNOG, OrthoFinder, Panther, Phylome","","Add","G2F details (Act5C)    DRscDB Data: (Act5C)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","40444","FBgn0000045","Act79B","","4","3.91","moderate","Yes","No","eggNOG, OrthoFinder, Panther, Phylome","","Add","G2F details (Act79B)    DRscDB Data: (Act79B)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","48632","FBgn0000046","Act87E","","4","3.91","moderate","Yes","No","eggNOG, OrthoFinder, Panther, Phylome","","Add","G2F details (Act87E)    DRscDB Data: (Act87E)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","36879","FBgn0011743","Arp53D","","3","3.01","low","No","No","OrthoFinder, Panther, Phylome","","Add","G2F details (Arp53D)    DRscDB Data: (Arp53D)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","35526","FBgn0000043","Act42A","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (Act42A)    DRscDB Data: (Act42A)"
"18","ENSMUSG00000051276","73353","1920603","Actrt2","Fly","41566","FBgn0011745","Arp1","","3","2.81","low","No","No","eggNOG, OrthoFinder, Phylome","","Add","G2F details (Arp1)    DRscDB Data: (Arp1)"
"19","ENSMUSG00000051278","71643","1918893","Zgrf1","Fly","38904","FBgn0035842","CG7504","","4","3.92","moderate","Yes","No","eggNOG, OrthoDB, Panther, Phylome","","Add","G2F details (CG7504)    DRscDB Data: (CG7504)"
"19","ENSMUSG00000051278","71643","1918893","Zgrf1","Fly","32153","FBgn0030354","Upf1","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (Upf1)    DRscDB Data: (Upf1)"
"19","ENSMUSG00000051278","71643","1918893","Zgrf1","Fly","36550","FBgn0033889","CG6701","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG6701)    DRscDB Data: (CG6701)"
"19","ENSMUSG00000051278","71643","1918893","Zgrf1","Fly","31934","FBgn0030170","CG2990","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG2990)    DRscDB Data: (CG2990)"
"19","ENSMUSG00000051278","71643","1918893","Zgrf1","Fly","36922","FBgn0034187","CG6967","","3","2.74","low","No","No","Compara, eggNOG, Phylome","","Add","G2F details (CG6967)    DRscDB Data: (CG6967)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","33432","FBgn0000490","dpp","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (dpp)    DRscDB Data: (dpp)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","33474","FBgn0031461","daw","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (daw)    DRscDB Data: (daw)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","37778","FBgn0024234","gbb","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (gbb)    DRscDB Data: (gbb)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","46000","FBgn0005590","scw","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (scw)    DRscDB Data: (scw)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","43826","FBgn0024913","Actbeta","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (Actbeta)    DRscDB Data: (Actbeta)"
"20","ENSMUSG00000051279","242316","95689","Gdf6","Fly","43804","FBgn0039914","mav","","3","2.81","moderate","Yes","No","eggNOG, Phylome, SwiftOrtho","","Add","G2F details (mav)    DRscDB Data: (mav)"
"21","ENSMUSG00000051285","319263","2441773","Pcmtd1","Fly","40668","FBgn0086768","Pcmt","","2","1.81","moderate","Yes","No","eggNOG, Phylome","","Add","G2F details (Pcmt)    DRscDB Data: (Pcmt)"
"21","ENSMUSG00000051295","319562","2442281","9630028B13Rik","","none found","","","","","","","","","","","",""
"21","ENSMUSG00000051297","76785","1924035","2410124H12Rik","","none found","","","","","","","","","","","",""
"22","ENSMUSG00000051306","76800","1924050","Usp42","Fly","38648","FBgn0260936","scny","","11","10.86","moderate","Yes","No","eggNOG, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, SonicParanoid, SwiftOrtho","","Add","G2F details (scny)    DRscDB Data: (scny)"
"22","ENSMUSG00000051313","258976","3031096","Olfr1262","","none found","","","","","","","","","","","",""
"22","ENSMUSG00000051314","233079","2441731","Ffar2","","none found","","","","","","","","","","","",""
"23","ENSMUSG00000051316","24074","1346348","Taf7","Fly","40934","FBgn0024909","Taf7","","13","12.78","high","Yes","Yes","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Taf7)    DRscDB Data: (Taf7)"
"23","ENSMUSG00000051319","67885","1915135","Mtln","","none found","","","","","","","","","","","",""
"24","ENSMUSG00000051323","279653","2685563","Pcdh19","Fly","43033","FBgn0039294","Cad96Cb","","2","2.05","high","Yes","Yes","Inparanoid, SwiftOrtho","","Add","G2F details (Cad96Cb)    DRscDB Data: (Cad96Cb)"
"24","ENSMUSG00000051323","279653","2685563","Pcdh19","Fly","41441","FBgn0037963","Cad87A","","2","2","moderate","Yes","No","Domainoid, SwiftOrtho","","Add","G2F details (Cad87A)    DRscDB Data: (Cad87A)"
"24","ENSMUSG00000051323","279653","2685563","Pcdh19","Fly","35070","FBgn0015609","CadN","","2","2","moderate","Yes","No","Domainoid, SwiftOrtho","","Add","G2F details (CadN)    DRscDB Data: (CadN)"
"25","ENSMUSG00000051329","59015","1926227","Nup160","Fly","34549","FBgn0262647","Nup160","","15","14.79","high","Yes","Yes","Compara, eggNOG, Homologene, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Nup160)    DRscDB Data: (Nup160)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","34950","FBgn0001991","Ca-alpha1D","","12","12.01","moderate","Yes","No","OrthoDB, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Ca-alpha1D)    DRscDB Data: (Ca-alpha1D)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","32158","FBgn0263111","cac","","6","5.75","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, RoundUp","","Add","G2F details (cac)    DRscDB Data: (cac)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","45338","FBgn0002917","na","","3","2.95","low","No","No","OrthoDB, Phylome, RoundUp","","Add","G2F details (na)    DRscDB Data: (na)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","32619","FBgn0285944","para","","3","2.84","low","No","No","eggNOG, Phylome, RoundUp","","Add","G2F details (para)    DRscDB Data: (para)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","37981","FBgn0085434","NaCP60E","","3","2.84","low","No","No","eggNOG, Phylome, RoundUp","","Add","G2F details (NaCP60E)    DRscDB Data: (NaCP60E)"
"26","ENSMUSG00000051331","12288","103013","Cacna1c","Fly","31550","FBgn0264386","Ca-alpha1T","","3","2.82","low","No","No","eggNOG, OrthoDB, Phylome","","Add","G2F details (Ca-alpha1T)    DRscDB Data: (Ca-alpha1T)"
"27","ENSMUSG00000051335","328232","2145304","Gfod1","Fly","33356","FBgn0027597","CG17712","","16","15.8","high","Yes","Yes","Compara, eggNOG, Homologene, OrthoDB, TreeFam, Domainoid, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (CG17712)    DRscDB Data: (CG17712)"
"27","ENSMUSG00000051335","328232","2145304","Gfod1","Fly","33420","FBgn0031417","CG3597","","3","2.84","low","No","No","eggNOG, Phylome, RoundUp","","Add","G2F details (CG3597)    DRscDB Data: (CG3597)"
"27","ENSMUSG00000051335","328232","2145304","Gfod1","Fly","33421","FBgn0031418","CG3609","","3","2.84","low","No","No","eggNOG, Phylome, RoundUp","","Add","G2F details (CG3609)    DRscDB Data: (CG3609)"
"27","ENSMUSG00000051339","243219","1920194","2900026A02Rik","","none found","","","","","","","","","","","",""
"27","ENSMUSG00000051340","258247","3030479","Olfr645","","none found","","","","","","","","","","","",""
"28","ENSMUSG00000051341","22710","99199","Zfp52","Fly","41404","FBgn0037931","CG18476","","3","3.04","high","Yes","Yes","Compara, OMA, Panther","","Add","G2F details (CG18476)    DRscDB Data: (CG18476)"
"28","ENSMUSG00000051341","22710","99199","Zfp52","Fly","34592","FBgn0020309","crol","","3","2.95","moderate","Yes","No","Hieranoid, Inparanoid, orthoMCL","","Add","G2F details (crol)    DRscDB Data: (crol)"
"29","ENSMUSG00000051343","52055","1098586","Rab11fip5","Fly","32850","FBgn0027335","Rip11","","11","10.88","moderate","Yes","No","Compara, eggNOG, TreeFam, Domainoid, Hieranoid, Inparanoid, OrthoInspector, Panther, Phylome, RoundUp, SonicParanoid","","Add","G2F details (Rip11)    DRscDB Data: (Rip11)"
"30","ENSMUSG00000051344","241075","2443627","Plekhm3","Fly","37520","FBgn0034694","Plekhm1","","8","7.8","moderate","Yes","No","Compara, eggNOG, TreeFam, Domainoid, OrthoFinder, OrthoInspector, Panther, Phylome","","Add","G2F details (Plekhm1)    DRscDB Data: (Plekhm1)"
"31","ENSMUSG00000051346","66701","1913951","Spryd4","Fly","34453","FBgn0051721","Trim9","","2","2.01","moderate","Yes","No","OrthoDB, SwiftOrtho","","Add","G2F details (Trim9)    DRscDB Data: (Trim9)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","31267","FBgn0024975","CG2712","","1","1.1","low","Yes","No","Panther","","Add","G2F details (CG2712)    DRscDB Data: (CG2712)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","42300","FBgn0010768","sqz","","1","1.1","low","Yes","No","Panther","","Add","G2F details (sqz)    DRscDB Data: (sqz)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","35445","FBgn0032979","Clamp","","1","1.1","low","Yes","No","Panther","","Add","G2F details (Clamp)    DRscDB Data: (Clamp)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","33535","FBgn0264744","CG44002","","1","1.1","low","Yes","No","Panther","","Add","G2F details (CG44002)    DRscDB Data: (CG44002)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","34592","FBgn0020309","crol","","1","1","low","Yes","No","Hieranoid","","Add","G2F details (crol)    DRscDB Data: (crol)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","41740","FBgn0003567","su(Hw)","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (su(Hw))    DRscDB Data: (su(Hw))"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","33657","FBgn0031610","CG15436","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG15436)    DRscDB Data: (CG15436)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","37654","FBgn0261705","CG42741","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG42741)    DRscDB Data: (CG42741)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","39301","FBgn0036179","CG7368","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG7368)    DRscDB Data: (CG7368)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","40549","FBgn0261434","hkb","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (hkb)    DRscDB Data: (hkb)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","39428","FBgn0036294","CG10654","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG10654)    DRscDB Data: (CG10654)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","41404","FBgn0037931","CG18476","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG18476)    DRscDB Data: (CG18476)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","41423","FBgn0265276","l(3)neo38","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (l(3)neo38)    DRscDB Data: (l(3)neo38)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","35198","FBgn0032763","CG17568","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG17568)    DRscDB Data: (CG17568)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","38638","FBgn0035625","Blimp-1","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (Blimp-1)    DRscDB Data: (Blimp-1)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","33692","FBgn0000286","Cf2","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (Cf2)    DRscDB Data: (Cf2)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","35157","FBgn0032730","CG10431","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG10431)    DRscDB Data: (CG10431)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","34962","FBgn0028895","CG17328","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG17328)    DRscDB Data: (CG17328)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","42210","FBgn0004618","gl","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (gl)    DRscDB Data: (gl)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","43660","FBgn0039808","CG12071","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG12071)    DRscDB Data: (CG12071)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","42162","FBgn0003499","sr","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (sr)    DRscDB Data: (sr)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","42413","FBgn0038787","CG4360","","1","0.91","low","Yes","Yes","Phylome","","Add","G2F details (CG4360)    DRscDB Data: (CG4360)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","34483","FBgn0032295","CG12299","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG12299)    DRscDB Data: (CG12299)"
"32","ENSMUSG00000051351","22704","99192","Zfp46","Fly","41831","FBgn0038301","CG6654","","1","0.91","low","Yes","No","Phylome","","Add","G2F details (CG6654)    DRscDB Data: (CG6654)"
"33","ENSMUSG00000051354","268288","2685469","Samd3","Fly","36952","FBgn0286070","cnk","","1","0.93","low","Yes","No","Compara","","Add","G2F details (cnk)    DRscDB Data: (cnk)"
